threshold,target_far_per_1000,calibration_alerts_per_1000_vectors,clean_alerts_per_1000_vectors,phase1_affected_detection_rate,phase1_control_detection_rate,phase2_price_deviation_strict_recall,phase2_price_spike_strict_recall,phase2_stale_recall,phase4_implausible_price_strict_recall
0.6300172019348633,10.0,9.906364293372803,9.78156355383878,0.8554502369668247,0.8301186943620178,1.0,1.0,0.1909246575342466,1.0
1.3260428755826479,5.0,4.999911716122889,4.96313517431165,0.7345971563981043,0.6921364985163204,1.0,1.0,0.13356164383561644,1.0
3.558512008640261,2.0,1.9973466128520625,1.8925801437030838,0.46800947867298576,0.46513353115727,0.9977011494252873,1.0,0.08133561643835617,1.0
6.5991698627150095,1.0,0.9997388014946156,0.9449045812631794,0.29976303317535546,0.2878338278931751,0.9977011494252873,1.0,0.0547945205479452,1.0
12.293906632652776,0.5,0.4998694007473078,0.47691664919409094,0.15876777251184834,0.17210682492581603,0.9977011494252873,1.0,0.0351027397260274,1.0
27.555284646823846,0.2,0.19970421856896098,0.1884267200172909,0.06042654028436019,0.07418397626112759,0.6666666666666666,1.0,0.017123287671232876,1.0
45.46793113870994,0.1,0.0995476821220278,0.0972922279827842,0.030805687203791468,0.034866468842729974,0.08275862068965517,1.0,0.010273972602739725,1.0
