threshold,target_far_per_1000,calibration_alerts_per_1000_vectors,clean_alerts_per_1000_vectors,phase1_affected_detection_rate,phase1_control_detection_rate,phase2_price_deviation_strict_recall,phase2_price_spike_strict_recall,phase2_stale_recall,phase4_implausible_price_strict_recall
112.53571428571429,10.0,9.998301296433514,9.76339823279136,0.36729857819905215,0.3850148367952522,0.9172413793103448,0.9815157116451017,0.20034246575342465,0.9017341040462428
151.45,5.0,4.997476298823267,4.8399804553461,0.2796208530805687,0.2959940652818991,0.8505747126436781,0.9593345656192237,0.11558219178082192,0.8728323699421965
203.26666666666668,2.0,1.997651040014515,1.9513865220091338,0.15995260663507108,0.18620178041543026,0.7103448275862069,0.8743068391866913,0.059075342465753425,0.7976878612716763
227.3,1.0,0.9948679668953726,0.9328969961640384,0.10426540284360189,0.13649851632047477,0.6183908045977011,0.8484288354898336,0.038527397260273974,0.7745664739884393
244.0,0.5,0.4980428377725917,0.47199046043546894,0.06990521327014218,0.10756676557863501,0.5540229885057472,0.7837338262476895,0.02482876712328767,0.7263969171483622
252.0,0.2,0.1969643741068868,0.19766332393970715,0.04976303317535545,0.0712166172106825,0.42758620689655175,0.7689463955637708,0.015410958904109588,0.6955684007707129
255.00000000000003,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
