threshold,target_far_per_1000,calibration_alerts_per_1000_vectors,clean_alerts_per_1000_vectors,phase1_affected_detection_rate,phase1_control_detection_rate,phase2_price_deviation_strict_recall,phase2_price_spike_strict_recall,phase2_stale_recall,phase4_implausible_price_strict_recall
102.17333333333333,10.0,9.999823432245778,11.029736630554623,0.41824644549763035,0.36795252225519287,0.8620689655172413,0.966728280961183,0.17636986301369864,0.9171483622350675
130.32222222222222,5.0,4.999607288960436,5.562898655673877,0.3222748815165877,0.28635014836795253,0.7701149425287356,0.9537892791127541,0.1053082191780822,0.9017341040462428
167.21428571428572,2.0,1.9952156227148936,2.1936934315738528,0.20853080568720378,0.19732937685459942,0.6091954022988506,0.9038817005545287,0.0410958904109589,0.8535645472061657
193.72,1.0,0.9994343743321629,1.0726776021899371,0.14218009478672985,0.1394658753709199,0.5103448275862069,0.8650646950092421,0.021404109589041095,0.8111753371868978
209.64000000000001,0.5,0.49895611925994976,0.532952046323416,0.09004739336492891,0.10385756676557864,0.38850574712643676,0.8188539741219963,0.014554794520547944,0.7418111753371869
233.4,0.2,0.19970421856896098,0.1924292483836713,0.0462085308056872,0.0586053412462908,0.26666666666666666,0.7523105360443623,0.007705479452054794,0.6878612716763006
251.0,0.1,0.0977211191473117,0.09544490719830095,0.026066350710900472,0.03338278931750742,0.1793103448275862,0.7338262476894639,0.0059931506849315065,0.6570327552986512
