threshold,target_far_per_1000,calibration_alerts_per_1000_vectors,clean_alerts_per_1000_vectors,phase1_affected_detection_rate,phase1_control_detection_rate,phase2_price_deviation_strict_recall,phase2_price_spike_strict_recall,phase2_stale_recall,phase4_implausible_price_strict_recall
0.7476651174168297,10.0,9.999948248311906,15.903399747341249,0.5482717520858165,0.41262848751835535,0.24087591240875914,0.9142300194931774,0.13327601031814273,0.6794871794871795
0.8254935176125244,5.0,4.999821913308616,7.330675377225427,0.47437425506555425,0.30469897209985314,0.22627737226277372,0.8421052631578947,0.06706792777300086,0.63003663003663
0.8647498776908024,2.0,1.9994416906119699,2.8036931406197128,0.3837902264600715,0.19676945668135096,0.0340632603406326,0.1539961013645224,0.024935511607910577,0.17216117216117216
0.9093994618395304,1.0,0.9997208453059849,1.4508018974961658,0.2943980929678188,0.12555066079295155,0.014598540145985401,0.06432748538011696,0.010318142734307825,0.10622710622710622
0.9368052837573385,0.5,0.4971206274009359,0.7879036620740001,0.2431466030989273,0.0763582966226138,0.012165450121654502,0.031189083820662766,0.005159071367153913,0.0695970695970696
0.9394257583170255,0.2,0.19939621001078567,0.30697145411792814,0.21573301549463647,0.0513950073421439,0.012165450121654502,0.031189083820662766,0.0034393809114359416,0.0695970695970696
0.9478889432485322,0.1,0.09985031585272931,0.18011865662887458,0.19189511323003575,0.03303964757709251,0.012165450121654502,0.031189083820662766,0.0017196904557179708,0.05860805860805861
